dataset,directed,k,q,schedule,seed,samples_requested,total_samples,signature,count,concentration,algo
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000101000010100,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001110011100111000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000010010111100,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100010010110010101010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100001000100100000010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000111110110010,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100010110000010101010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001100011100001010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000000110010111110,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010111100101000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010011000011000,3,0.0006,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000010001010011010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000110001100011000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100001010010110101100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100001000100010001010,2,0.0004,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000000001110111110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001100011000110010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000011100001000110010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001100001100011000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000101000110010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010010100111000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001100011010010110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000010010010100,31,0.0062,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010011100011000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000010000100001000010110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100001010000110100010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000010001000111010,11,0.0022,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010011100001100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000011110110000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001100011010010100,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010011100101010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100001010001110111000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000011010100110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000100100011010,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000010001010111010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000011000100010,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001110001100010000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000000011110111100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010001000011100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000111000110110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100001000100100001010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001100011100001000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000000010110011110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000000010100011110,2,0.0004,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010011000110000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000100010111110,3,0.0006,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010011100111000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000000010000111110,7,0.0014,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000010001010010110,2,0.0004,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001100011110110100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000010000110011010,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000000110100011010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000010000100001110011100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000011010110010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010111000001010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010001110010000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100001000100100001000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000011100011010110000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001100101100110000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000000110110010110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001100001110011100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000010010111000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000000011110001000,3,0.0006,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001100001010010110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000000010010011110,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000010001010110110,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000100010110110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001100011110110000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000010000100110010,15,0.003,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100010010100110101000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000011010010110,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000000010010011010,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100001010000110101100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010011010010000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000011100011000001010,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001110001100110010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000000011110101100,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000111010100100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000011010000010,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001100001010101100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100010010100100101010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000000110100010100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000110010110000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010001000011000,7,0.0014,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000010011010101110,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000010001000111110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000000011110100110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000101010010110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000011010110100,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000010001010111000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000110010110110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000010000110110,4,0.0008,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010001110110000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000000011110101010,2,0.0004,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100001010001000111000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000100100010010,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010011100101100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010011110111100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100001000010110101110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000000011100111010,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001110001100011000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100001010001110111100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001100011100110000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100001010010100101000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100010010011000110000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000000011100011110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000010011010011000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000010000100011000110010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100001000010010001100,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100010010110100011110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000100010010010,4,0.0008,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000010011010111000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000010011110110100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000000011110011000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100001010000100101000,2,0.0004,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000011100011010111010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000000110100011110,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000100100110010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000010000100010110,2,0.0004,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000101010110110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100001010011100011000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000010000100001010011000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000011000110100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000101000011000,11,0.0022,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010111000101010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000010011100101100,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000110100010010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100010000110110001000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010011110011000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000010000100110110,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010011100110000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000011010110110010010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000010001100011010111100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100001010011010101000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010011100111110,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000010011110101100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000010010110111000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000000011100000110,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100001010010100101010,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100001010001000100100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010101000001010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000010001010111100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000000110110011000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010011000011010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000010000100011010110100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001100001100010100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000100010111000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000010011010101100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000010111100011000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000111100011010111010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001100001000010110,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000000110100010110,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000011000111000010010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000011100001000010010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010001100011100,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000101010011010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001110001100001010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100011100001100101010,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000011010111100011000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000011010011100111000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000011100001010011000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000010001010111110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001100001010101000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000000011110101110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000010000111110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010101110110010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000110000110011100111000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100011010111000011010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000011100011000110010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000010111100011010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000011010101100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100001010011000101010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000110001100101100111010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001100001100011010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000010010110111110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001100011010001100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000010011010011100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000010000110110010,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010011010001000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000010011100010100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000100010011010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100001010000100100010,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010010100110000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000010010010010,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001100001100110000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000010010110110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100001000010010000110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001100001010000110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000010010011010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100001000010010100010,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000010010011000,2,0.0004,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100001000110100111010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000110100111010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100001000010010111100,2,0.0004,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100001010000110000100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001100001000110100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010101000110000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100010000110010010000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000010011100011010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000010010110010010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100001000010000100110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100001000110010100110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100001010000110100110,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010001100111000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000011000111000110010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100001000110100010110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000011010011100010000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000010010100110010,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010011100010000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100001010001010000100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000010001000110110,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100011100101000010010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010011010101000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000011100000110110000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000000010110010110,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000010000100001000011110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000111110110000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001100011100011010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000010011000111010,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000110011100111010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001100111100010000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100001010000100111100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000011100001000111010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010111110101110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000100010110010,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001110001100110000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001100001000111100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000011000111010110110,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001100101010010010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100001010011100010000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000000011110111110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100001010001000011000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000111000101000,4,0.0008,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000011000000110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100001010001100010010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000010011110011100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000010000110110110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000010010110010100,3,0.0006,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001100011100101000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000110001100111110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000011010011100011010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000111010101010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000111100110000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100010010100110001010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100001000010110100100,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000010010110010,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000010010100111010,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000110100111000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000111010111000010000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000110100010000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010101000101010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010001000010100,2,0.0004,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000101010010100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000011100111000011010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000000010010111010,6,0.0012,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000010011010111010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010001000000110,2,0.0004,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010101100101010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001100001010001100,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000011010011000010010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001100011010010010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010101000010010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001100001010100110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001100001000001010,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001100011110101000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001100011010111000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100010110111100111010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000010110010000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000000000011110000110,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000011100001000011000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000011100000100110010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010010110111100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000011100011100010000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010111110101000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010101010111010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010111110101010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000110010110010,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010001010110000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000011010111100,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001010000110110000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000100001010000110101000,1,0.0002,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001100001110101000,0,0.0,ESA
Wiki-Vote,True,5,0.0001,fine,1,5000,5000,0000000001000101000110110,0,0.0,ESA
